Process Name;Process Path;Activity Name;Host Name;Count;Peligroso;Etiqueta_Texto;proceso_longitud;tiene_numeros_nombre;nombre_aleatorio;nombre_muy_corto;ruta_appdata;ruta_roaming;ruta_temp;ruta_downloads;ruta_desktop;ruta_system32;ruta_program_files;es_exe;es_dll;es_script;proceso_peligroso_conocido;frecuencia_alta;log_count;hora;dia_semana;es_horario_nocturno
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
tasklist.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-046;5;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;8;0;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;1;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;11;2;0
webplugin.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD021ADM;9;1;PELIGROSO;13;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2.302585092994046;21;1;0
Greenshot-INSTALLER-1.2.10.6-RELEASE.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;3;1;PELIGROSO;40;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;19;0;0
Internet-Start.exe;nan;FortiEDR-Security-Malicious-Block;PNSA6S0035;1;1;PELIGROSO;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;13;4;0
Dell.TechHub.Instrumentation.SubAgent.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP89;1;1;PELIGROSO;41;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;8;4;0
pilarbasic_620_es.exe;nan;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KPL;2;1;PELIGROSO;21;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;15;4;0
explorer.exe;nan;FortiEDR-Security-Malicious-Block;LT-COMP73;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;1;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;1;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;0;0
Multilingual-PackageiVMS-4200_3.5.0.4.exe;nan;FortiEDR-Security-Malicious-Block;CCHOQUEPURA;1;1;PELIGROSO;41;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;2;0
WerFaultSecure.exe;nan;FortiEDR-Security-Malicious-Block;PTTRQ34;1;1;PELIGROSO;18;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;4;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD241GON2;3;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;9;0;0
OInstall.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD215GON01;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;2;6;1
explorer.exe;nan;FortiEDR-Security-Malicious-Block;PQ02R3MPASION;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;5;0
ProduKey.exe;nan;FortiEDR-Security-Malicious-Block;SERVNT;6;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;17;2;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;2;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;19;3;0
update.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;1;0;NO_PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;5;0;1
1319548146.ico;nan;FortiEDR-Security-PUP-Block;PQ02TOBREGON;1;0;NO_PELIGROSO;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;8;0;0
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PTGHM03;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;17;2;0
cmd.exe;nan;FortiEDR-Security-Malicious-Block;CI-SUPPLY-LT-01;1;1;PELIGROSO;7;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;15;3;0
cpuchecker.exe;nan;FortiEDR-Security-Malicious-Block;SERVNT;6;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;17;2;0
steamservice.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KXK;2;0;NO_PELIGROSO;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;23;3;1
rundll32.exe;nan;FortiEDR-Security-Suspicious-Block;LT-LEGAL12;1;1;PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.6931471805599453;9;1;0
bkppowersap.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;4;1;PELIGROSO;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;21;5;0
python.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD021ADM;3;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;6;4;1
AA_v3.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;3913;1;PELIGROSO;9;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8.272315147956022;4;0;1
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PTGHM03;2;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1.0986122886681098;15;1;0
AnyDesk7_MAR22.exe;nan;FortiEDR-Security-PUP-Block;LT-RRHH65;2;0;NO_PELIGROSO;18;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;15;1;0
steam.exe;nan;FortiEDR-Security-Suspicious-Block;LT-CONT85;3;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;22;5;1
powershell.exe;nan;FortiEDR-Security-Suspicious-Block;EQU001-033;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;8;6;0
powershell.exe;nan;FortiEDR-Security-Suspicious-Block;COME25L;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;8;0;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;5;0
almacen_materia_prima.exe;nan;FortiEDR-Security-PUP-Block;PROD18D;1;0;NO_PELIGROSO;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;19;3;0
Maxthon.exe;nan;FortiEDR-Security-Suspicious-Block;PNSA1P00455t;6;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;17;2;0
armsvc.exe;nan;FortiEDR-Security-Malicious-Block;PNSA1P0246;3;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;8;1;0
LSDriveDetect.exe;nan;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KPL;1;1;PELIGROSO;17;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;4;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;6;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;13;1;0
FortiSSLVPNdaemon.exe;nan;FortiEDR-Security-Malicious-Block;LAPTOP-6KNJ66G9;1;1;PELIGROSO;21;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;3;0
windows-update-for-internet-explorer-5.5-installer_2R6q-l1.exe;nan;FortiEDR-Security-Malicious-Block;QTEGYELOG1123;13;1;PELIGROSO;62;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.6390573296152584;14;3;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;4;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;3;5;1
KMSAuto++.exe;nan;FortiEDR-Security-Malicious-Block;KP-41543251;1;1;PELIGROSO;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;0;0
core.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP151;17;1;PELIGROSO;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.8903717578961645;13;0;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;3;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;10;5;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;CAJAMAYORISTA01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;16;1;0
enviar_boleta.exe;nan;FortiEDR-Security-Malicious-Block;SV-SAL1-L038;2;1;PELIGROSO;17;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;6;4;1
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;2;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;11;5;0
mgwgyeml32.exe;nan;FortiEDR-Security-Suspicious-Block;PC-TD36CJR03;65;1;PELIGROSO;14;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4.189654742026425;9;2;0
aTube_Catcher.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-042;5;1;PELIGROSO;17;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;20;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;0;5;1
Max Steel 2013 Style Guide PC.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;5;1;PELIGROSO;33;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;0;3;1
explorer.exe;nan;FortiEDR-Security-Malicious-Block;QECGYEENFMVALENCIA;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;5;0
cmd.exe;nan;FortiEDR-Security-Malicious-Block;MNT01D;2;1;PELIGROSO;7;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1.0986122886681098;6;1;1
rundll32.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP169;1;1;PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.6931471805599453;7;0;0
armsvc.exe;nan;FortiEDR-Security-Malicious-Block;PNSA1P0246;15;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.772588722239781;9;1;0
tasklist.exe;nan;FortiEDR-Security-Malicious-Block;PQ01APAJUELO;5;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;10;4;0
setup.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;2;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;23;2;1
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;0;5;1
tasklist.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-046;5;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;8;1;0
SETUP.EXE;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;5;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.791759469228055;22;3;1
WerFault.exe;nan;FortiEDR-Security-Malicious-Block;LT-CRED22;2;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;11;4;0
BrShim32.dll;nan;FortiEDR-Security-Malicious-Block;OlgaLopez;2;1;PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1.0986122886681098;21;0;0
TnQGwf.exe;nan;FortiEDR-Security-Malicious-Block;PQC01XIBACETA;1;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;6;2;1
core.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP203;2;1;PELIGROSO;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;5;3;1
cscript.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;1;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;6;0;1
inpoutx64.sys;nan;FortiEDR-Security-Malicious-Block;HG-DESKTOP197;1;1;PELIGROSO;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;22;3;1
Reset_Epson_L395.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-013;1;1;PELIGROSO;20;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;1;0
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PNSA1L531;2;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1.0986122886681098;8;2;0
SapBiPcsSetup.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;3;1;PELIGROSO;17;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;9;4;0
FortniteClient-Win64-Shipping.exe;nan;FortiEDR-Security-Malicious-Block;LT-AUDIT08;1;1;PELIGROSO;33;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;2;4;1
update.exe;nan;FortiEDR-Security-Suspicious-Block;PC-TD209CJR02;11;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.4849066497880004;17;3;0
Dell.UCA.Manager.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP190;21;1;PELIGROSO;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3.091042453358316;8;0;0
SISTALM.EXE;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;22;3;1
iKernel.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD231CAJAM;18;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.9444389791664403;12;0;0
Dell.TechHub.DataManager.SubAgent.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP200;16;1;PELIGROSO;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.833213344056216;13;3;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;CAJAMAYORISTA01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;10;3;0
cscript.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP99;2;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1.0986122886681098;8;1;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;8;5;0
AnyDesk (1).exe;nan;FortiEDR-Security-PUP-Block;PC-TD026ADM;1;0;NO_PELIGROSO;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;14;1;0
WerFaultSecure.exe;nan;FortiEDR-Security-Malicious-SimulationBlock;HG-LAPTOP231;1;1;PELIGROSO;18;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;14;2;0
Keygen.exe;nan;FortiEDR-Security-PUP-Block;PNSA-SERVER;3;0;NO_PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;13;0;0
AnyDesk3ebc.exe;nan;FortiEDR-Security-Malicious-Block;HG-DESKTOP150;2;1;PELIGROSO;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;10;2;0
TnQGwf.exe;nan;FortiEDR-Security-Malicious-Block;PQC01XIBACETA;1;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;7;0;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;1;0
OInstall.exe;nan;FortiEDR-Security-Malicious-Block;LT-SUPLA14;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;1;0
tasklist.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-050;5;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;16;0;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;3;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;10;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
dahua-smartpss-2.03.0-installer_PYGbL-1.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD221GON2;1;1;PELIGROSO;43;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;19;2;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;5;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;8;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;1;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;4;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;7;3;0
PKZIP.EXE;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;22;4;1
kavfswp.exe;nan;FortiEDR-Security-Suspicious-Block;PNSA1S003;8;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.1972245773362196;21;4;0
inpoutx64.sys;nan;FortiEDR-Security-Malicious-Block;HG-DESKTOP197;6;1;PELIGROSO;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.9459101490553132;3;5;1
powershell.exe;nan;FortiEDR-Security-Suspicious-Block;COMEL42;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;8;2;0
AnyDesk.exe;nan;FortiEDR-Security-Suspicious-Block;QECGYECOMDVERA;3;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;11;4;0
KMSAuto++.exe;nan;FortiEDR-Security-Malicious-Block;LT-CDVES25;1;1;PELIGROSO;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;10;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;1;0
SapSx.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;0;0
rundll32.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP201;1;1;PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.6931471805599453;7;1;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;6;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;14;1;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD241GON2;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;8;0;0
0th3r_av5.exe;nan;FortiEDR-Security-Malicious-Block;SRVGYEQPCTLVISITAS;2;1;PELIGROSO;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;21;6;0
taskhostw.exe;nan;FortiEDR-Security-Suspicious-Block;EQU001-066;4;1;PELIGROSO;13;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;8;1;0
cscript.exe;nan;FortiEDR-Security-Suspicious-Block;PQ01R3DGARCIA;1;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;10;0;0
steamservice.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KXK;1;0;NO_PELIGROSO;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;22;3;1
omsprint.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;2;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;22;3;1
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-CDVES01;1;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;10;2;0
Sin confirmar 519039.crdownload;nan;FortiEDR-Security-Malicious-Block;LT-CDVES01;1;1;PELIGROSO;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;21;6;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;CAJAMAYORISTA01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;10;6;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-MJ03EEA8;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;8;6;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;0;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;0;0
pmls64.dll;nan;FortiEDR-Security-Malicious-Block;PQ01NGALLOZA;1;1;PELIGROSO;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.6931471805599453;8;4;0
iKernel.exe;nan;FortiEDR-Security-Malicious-Block;PC-TD231CAJAM;6;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;15;3;0
WeatherZeroService.exe;nan;FortiEDR-Security-Suspicious-Block;PQ01ECASTILLO;10;1;PELIGROSO;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2.3978952727983707;20;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;6;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;15;1;0
SapBiSetup.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;22;3;1
WerFault.exe;nan;FortiEDR-Security-PUP-Block;HG-LAPTOP169;1;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;21;2;0
asio4all-2.15-beta-2-installer_F8b-5p1.exe;nan;FortiEDR-Security-Malicious-Block;EQU001-013;1;1;PELIGROSO;42;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;3;0
$RF38PHY.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KV2;4;0;NO_PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;13;0;0
update.exe;nan;FortiEDR-Security-PUP-Block;PTTRQ22;1;0;NO_PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;19;1;0
PRY_PRODUCCION.exe;nan;FortiEDR-Security-PUP-Block;EQU001-012;1;0;NO_PELIGROSO;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;8;0;0
3c7f4b6f-5a64-4267-869e-354b2d9a2dff.tmp;nan;FortiEDR-Security-Malicious-Block;PTFNR08;5;1;PELIGROSO;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.791759469228055;8;4;0
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KPY;3;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1.3862943611198906;12;3;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;CAJAMAYORISTA01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;3;0
pintaskbar.exe;nan;FortiEDR-Security-Suspicious-Block;PC-TD199VEM04;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;10;3;0
BExReportDesignerStarter.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;2;1;PELIGROSO;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;13;0;0
dllhost.exe;nan;FortiEDR-Security-Malicious-Block;LT-STAMARIA01;84;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4.442651256490317;11;3;0
$RF38PHY.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KV2;2;0;NO_PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;10;1;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;1;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
pikachu.exe;nan;FortiEDR-Security-Malicious-Block;srvkatrium;1;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;4;5;1
AnyDesk (3).exe;nan;FortiEDR-Security-PUP-Block;PC-TD227SUB;2;0;NO_PELIGROSO;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;0;4;1
